Log file open, 02/03/24 17:12:17
[2024.02.03-16.12.20:232][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: ---
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: ---
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2024.02.03-16.12.20:289][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2024.02.03-16.12.22:201][  0]LogSlate: Using FreeType 2.10.0
[2024.02.03-16.12.22:201][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2024.02.03-16.12.22:235][  0]LogAssetRegistry: FAssetRegistry took 0.0106 seconds to start up
[2024.02.03-16.12.22:242][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2024.02.03-16.12.22:531][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2024.02.03-16.12.22:868][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: Available device profiles:
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9446A00][00000999C6C86000 52] GlobalDefaults, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448200][00000999A1BA0000 52] Windows, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448400][00000999C3A02800 52] WindowsEditor, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9447A00][00000999C9720000 52] WindowsServer, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9445800][00000999C9725000 52] WindowsClient, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9447C00][00000999C9727800 52] IOS, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448000][00000999C972A000 52] iPadAir2, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9447600][00000999C3A07800 52] IPadPro, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9446600][00000999C972C800 52] iPadAir3, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9447400][00000999C9760000 52] iPadAir4, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9446200][00000999C9765000 52] iPadAir5, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9446400][00000999C9767800 52] iPadMini4, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9447E00][00000999C976A000 52] iPadMini5, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9446C00][00000999C976C800 52] iPadMini6, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944AE00][00000999C9792800 52] iPhone6S, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944AA00][00000999C9790000 52] iPhone7, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944A800][00000999C9795000 52] iPodTouch7, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448600][00000999C979A000 52] iPhone6SPlus, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449200][00000999C979C800 52] iPhone7Plus, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448E00][00000999C9722800 52] iPhoneSE, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944A200][00000999C9797800 52] iPhone8, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9446800][00000999C9780000 52] iPhone8Plus, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448C00][00000999C9785000 52] iPhoneX, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9445200][00000999C9787800 52] iPhoneXS, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944A000][00000999C978A000 52] iPhoneXSMax, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9447800][00000999C978C800 52] iPhoneXR, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449800][00000999C9762800 52] iPhone11, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449C00][00000999C97A0000 52] iPhone11Pro, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944AC00][00000999C97A5000 52] iPhone11ProMax, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449400][00000999C97A7800 52] iPhoneSE2, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944A600][00000999C97AA000 52] iPhone12Mini, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9446000][00000999C97AC800 52] iPhone12, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944B000][00000999C9782800 52] iPhone12Pro, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449A00][00000999C97B0000 52] iPhone12ProMax, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449600][00000999C97B5000 52] iPhone13Mini, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9447200][00000999C97B7800 52] iPhone13, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944B800][00000999C97BA000 52] iPhone13Pro, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448A00][00000999C97BC800 52] iPhone13ProMax, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944BA00][00000999C97A2800 52] iPhoneSE3, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944BE00][00000999C97E0000 52] iPhone14, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944C000][00000999C97E5000 52] iPhone14Plus, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944B200][00000999C97E7800 52] iPhone14Pro, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944B400][00000999C97EA000 52] iPhone14ProMax, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449000][00000999C97EC800 52] iPadPro105, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944C800][00000999C97B2800 52] iPadPro129, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9448800][00000999C97F0000 52] iPadPro97, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944CA00][00000999C97F5000 52] iPadPro2_129, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944CE00][00000999C97F7800 52] iPad5, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944D000][00000999C97FA000 52] iPad6, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944C200][00000999C97FC800 52] iPad7, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944C400][00000999C97E2800 52] iPad8, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C9449E00][00000999CB1A0000 52] iPad9, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944D800][00000999CB1A5000 52] iPad10, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944A400][00000999CB1A7800 52] iPadPro11, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944DA00][00000999CB1AA000 52] iPadPro2_11, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944DE00][00000999CB1AC800 52] iPadPro3_11, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944E000][00000999C97F2800 52] iPadPro4_11, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944D200][00000999CB1B0000 52] iPadPro3_129, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944D400][00000999CB1B5000 52] iPadPro4_129, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944B600][00000999CB1B7800 52] iPadPro5_129, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944E800][00000999CB1BA000 52] iPadPro6_129, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944BC00][00000999CB1BC800 52] AppleTV, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944EA00][00000999CB1A2800 52] AppleTV4K, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944EE00][00000999CB1C0000 52] AppleTV2_4K, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944F000][00000999CB1C5000 52] TVOS, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C39A2800][00000999CB1CA000 52] Mac, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944E200][00000999CB1C7800 52] MacEditor, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944E400][00000999CB1CC800 52] MacClient, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999C944E600][00000999CB1B2800 52] MacServer, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200800][00000999CB1D2800 52] Linux, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200A00][00000999CB1D0000 52] LinuxEditor, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201400][00000999CB1D7800 52] LinuxArm64Editor, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200200][00000999CB1DA000 52] LinuxArm64, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201800][00000999CB1DC800 52] LinuxClient, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200C00][00000999CB1C2800 52] LinuxArm64Client, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201E00][00000999CB1E0000 52] LinuxServer, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201600][00000999CB1E5000 52] LinuxArm64Server, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202000][00000999CB1E7800 52] Android, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201000][00000999CB1EA000 52] Android_Preview_OpenGL, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201A00][00000999CB1EC800 52] Android_Preview_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200000][00000999CB1D5000 52] Android_Low, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202800][00000999CB1F0000 52] Android_Mid, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201200][00000999CB1F5000 52] Android_High, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202A00][00000999CB1F7800 52] Android_Default, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202E00][00000999CB1FA000 52] Android_Adreno4xx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB203000][00000999CB1FC800 52] Android_Adreno5xx_Low, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202200][00000999CB1E2800 52] Android_Adreno5xx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202400][00000999CB190000 52] Android_Adreno6xx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200E00][00000999CB195000 52] Android_Adreno6xx_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB203800][00000999CB197800 52] Android_Adreno7xx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200400][00000999CB19A000 52] Android_Adreno7xx_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB203A00][00000999CB19C800 52] Android_Mali_T6xx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB203E00][00000999CB1F2800 52] Android_Mali_T7xx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB204000][00000999CB210000 52] Android_Mali_T8xx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB203200][00000999CB215000 52] Android_Mali_G71, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB203400][00000999CB217800 52] Android_Mali_G72, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB201C00][00000999CB21A000 52] Android_Mali_G72_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB204800][00000999CB21C800 52] Android_Mali_G76, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB200600][00000999CB192800 52] Android_Mali_G76_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB204A00][00000999CB220000 52] Android_Mali_G77, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB204E00][00000999CB225000 52] Android_Mali_G77_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB205000][00000999CB227800 52] Android_Mali_G78, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB204200][00000999CB22A000 52] Android_Mali_G78_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB204400][00000999CB22C800 52] Android_Mali_G710, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202600][00000999CB212800 52] Android_Mali_G710_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB205800][00000999CB230000 52] Android_Xclipse_920, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB202C00][00000999CB235000 52] Android_Xclipse_920_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB205A00][00000999CB237800 52] Android_Vulkan_SM5, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB205E00][00000999CB23A000 52] Android_PowerVR_G6xxx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB206000][00000999CB23C800 52] Android_PowerVR_GT7xxx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB205200][00000999CB222800 52] Android_PowerVR_GE8xxx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB206A00][00000999CB240000 52] Android_PowerVR_GM9xxx, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB205600][00000999CB245000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB206800][00000999CB247800 52] Android_TegraK1, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB206200][00000999CB24A000 52] Android_Unknown_Vulkan, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB207000][00000999CB24C800 52] Oculus_Quest, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB206400][00000999CB232800 52] Oculus_Quest2, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: 	[00000999CB206600][00000999CB250000 52] HoloLens, 
[2024.02.03-16.12.22:868][  0]LogDeviceProfileManager: Active device profile: [00000999C9448400][00000999C3A02800 52] WindowsEditor
[2024.02.03-16.12.22:868][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2024.02.03-16.12.22:868][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2024.02.03-16.12.22:870][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2024.02.03-16.12.22:871][  0]LogShaderCompilers: Display: Shader autogen file written: C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2024.02.03-16.12.22:871][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2024.02.03-16.12.22:874][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2024.02.03-16.12.22:874][  0]LogShaderCompilers: Display: Shader autogen file written: C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2024.02.03-16.12.22:877][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2024.02.03-16.12.22:877][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2024.02.03-16.12.22:877][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2024.02.03-16.12.22:877][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2024.02.03-16.12.22:877][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22621.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2024.02.03-16.12.22:880][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/TD.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/TD.uproject"  -Device=Win64@DESKTOP-NSP47RT'
[2024.02.03-16.12.22:880][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Games/EpicGamesLibrary/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/TD.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/mariu/Documents/Unreal Projects/TD 5.1/TD.uproject"  -Device=Win64@DESKTOP-NSP47RT" -nocompile -nocompileuat ]
[2024.02.03-16.12.22:947][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
